# CONE BASELINE -- FORK tree.  REGENERATED 2026-08-22.
# *** NOT GATE-VERIFIED *** -- cert_gate_fork.sh was not run; tools/cert_cone.py is
# SHARED, so this tracks the split-side change mechanically.
# Bodied DEFINITIONS carry defined-<kind>:<body-digest> rows (2026-08-21), and
# PARAMETERISED clone operands are now captured (2026-08-22): both the operand
# matcher and its TERMINATOR required the name to sit immediately before `<-`/`<=`,
# so `op P i <= ...` matched NEITHER -- the binding carried no row AND could not end
# its PREDECESSOR value, whose digest therefore over-reached into it.  21 such
# bindings in the split cone; +21 new rows and 21 predecessor digests corrected.
# LEDGER=233 PARAMETERS=160 BINDINGS=357 MEANING=357 DEFINITIONS=349 TOTAL=1456   (computed, UNVERIFIED)
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:e0ba30c4db5a	TRHC_TCR.t_smdttcr	# line 463
base-c10-fork/FL_SL_XMSS_MT_ES.ec	clone-discharge:star|realize:ge0_tsmdttcr.	TRHC_TCR	# line 463
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:5e03634ec1d2	WTWES.adrs_len	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:a23e8d24b18b	WTWES.n	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:81553b551d92	WTWES.log2_w	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:f48dfa28febd	WTWES.w	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:26a69aacc7d7	WTWES.len	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:c3380e3bb3f1	WTWES.c	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:d00369e55779	WTWES.sseed	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:61612567f25d	WTWES.pseed	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:67f6c8b96278	WTWES.dgst	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:034d63e06d27	WTWES.valid_chidx	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:718280c4a0c1	WTWES.valid_hidx	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:59bfe18199cc	WTWES.valid_idxvals	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:3c67f649bb4b	WTWES.valid_adrsidxs	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:c3627570a0cd	WTWES.valid_widxvalsgp	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:05aba422ee3d	WTWES.thfc	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:a2ba6bb81603	WTWES.dpseed	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:5d70b641dcf4	WTWES.ddgstblock	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:edf663fd9de4	WTWES.DigestBlock	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:ecb4bb4fcba8	WTWES.DigestBlockFT	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:375fabbdf366	WTWES.HA	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:4700c5ff2a14	WTWES.dgstblock	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:9ae7ae045a8e	WTWES.adrs	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	clone-discharge:list:ddgstblock_ll,dpseed_ll,ge1_c,ge1_n,ge2_adrslen,ge2_len,val_log2w,valid_widxvals_idxvals|realize:ddgstblock_ll,dpseed_ll,ge1_c.,ge1_n,ge2_adrslen,ge2_len,val_log2w,valid_widxvals_idxvals.	WTWES	# line 547
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:761b2bbddc1b	DBHPL.T	# line 621
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:473fd5d196ba	DBHPL.P	# line 621
base-c10-fork/FL_SL_XMSS_MT_ES.ec	clone-discharge:star|realize:inhabited	DBHPL	# line 621
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:f2bd1b3c586e	SAPDL.T	# line 635
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:6d31a512b862	SAPDL.P	# line 635
base-c10-fork/FL_SL_XMSS_MT_ES.ec	clone-discharge:star|realize:inhabited	SAPDL	# line 635
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:efa13d91c0ca	DMS.t1	# line 2764
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:3fae25800b28	DMS.t2	# line 2764
base-c10-fork/FL_SL_XMSS_MT_ES.ec	clone-discharge:none	DMS	# line 2764
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:4700c5ff2a14	DLP.t	# line 2768
base-c10-fork/FL_SL_XMSS_MT_ES.ec	operand:3511e2a8f1bc	DLP.d	# line 2768
base-c10-fork/FL_SL_XMSS_MT_ES.ec	clone-discharge:none	DLP	# line 2768
base-c10-fork/FL_SL_XMSS_MT_ES.ec	op-annotation:lossless	dpseed	# line 360
base-c10-fork/FL_SL_XMSS_MT_ES.ec	op-annotation:lossless	ddgstblock	# line 363
base-c10-fork/FL_SL_XMSS_MT_ES.ec	op-annotation:lossless	dmsgFLSLXMSSMTTW	# line 648
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:457914d7eacd	adrs_len	# line 20
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:0c529f654b73	n	# line 26
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:ad40301b75f1	log2_w	# line 32
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:35adbeb29f31	w	# line 35
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:27b301d1d738	len	# line 51
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:aaeeb8676edb	h'	# line 56
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:50459afcff6b	l'	# line 59
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:dedee74e0917	d	# line 62
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:0ecaa4621286	h	# line 67
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-const:3a4c6783370a	l	# line 73
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-const:d163299b205a	chtype	# line 78
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-const:af8cedec425d	pkcotype	# line 84
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-const:9a7d2a4ac444	trhtype	# line 87
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:1b7b9108cb4d	index	# line 118
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-type:621a7eeca2cb	sseed	# line 121
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-type:57d2e2e460a5	pseed	# line 124
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:790c6fe78f90	dgst	# line 127
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:54a454abb2c5	dgstblock	# line 137
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:7ff2d646a97e	nr_nodes	# line 170
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:231dcf6d4044	nr_trees	# line 181
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:01a3e29630c2	nr_nodes_ht	# line 187
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:656348f01f09	valid_lidx	# line 228
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:38616dd5cae9	valid_tidx	# line 235
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:f7048fe7a439	valid_kpidx	# line 245
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:15d54af0c289	valid_thidx	# line 249
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:da7f96ecdfca	valid_tbidx	# line 253
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:bd9f26cd66b0	valid_chidx	# line 257
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:e08772e8fff6	valid_hidx	# line 261
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:166d876cefea	valid_xidxvalslpch	# line 265
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:c54294169be9	valid_xidxvalslppkco	# line 274
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:78a66268b087	valid_xidxvalslptrh	# line 283
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:2608942a84fa	valid_xidxvalslp	# line 292
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-op:6dbb0ea4a14c	valid_idxvals	# line 302
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:ef35e8317c42	valid_adrsidxs	# line 308
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-op:a7b1af0c680f	valid_xidxvalsgp	# line 317
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:73a499075093	valid_xidxvals	# line 325
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:385ea60a0ba2	valid_xadrsidxs	# line 333
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-op:1812d5a783dc	dpseed	# line 360
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-op:28f87dcba256	ddgstblock	# line 363
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:ae689d7fe842	adrs	# line 383
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-op:9ea0c6bc6850	thfc	# line 393
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:7892c3204639	pkco	# line 399
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:39fb7c6b0e52	trh	# line 437
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:368cde85e0b2	valid_xidxchvals	# line 474
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:477b46599766	valid_xidxpkcovals	# line 477
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:0c297054bd1f	valid_xidxtrhvals	# line 480
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:a89e340fb300	valid_xadrschidxs	# line 483
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:e1684efd9b23	valid_xadrspkcoidxs	# line 486
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:31c1d3cd072c	valid_xadrstrhidxs	# line 489
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:1820fcc02cc5	valid_xadrsch	# line 498
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:683719bd8fe5	valid_xadrspkco	# line 501
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:615613298fe0	valid_xadrstrh	# line 504
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:4f2e6af00ddf	valid_xadrs	# line 507
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-const:59dea97b2627	adz	# line 517
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:900d1f7345d2	set_lidx	# line 521
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:f60e719f2816	set_tidx	# line 524
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:7bd7d9975b82	set_ltidx	# line 527
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:5e2645b30c97	set_typeidx	# line 530
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:5ee52b0309f0	set_kpidx	# line 533
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:dfeae612de17	set_thtbidx	# line 536
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:3dc89a55cc42	get_typeidx	# line 541
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:2255a355fa32	pkFLXMSSMTTW	# line 610
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:23f573130a75	pkFLSLXMSSMTTW	# line 611
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:183dd5f25463	skFLSLXMSSMTTW	# line 614
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:ff622372455b	msgFLXMSSMTTW	# line 617
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:ef6d42efcfc5	msgFLSLXMSSMTTW	# line 618
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:6e35c17a7cab	apFLXMSSTW	# line 629
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-type:bbd62a3ee4a7	sigFLSLXMSSMTTW	# line 642
base-c10-fork/FL_SL_XMSS_MT_ES.ec	abstract-op:eec808699c37	dmsgFLSLXMSSMTTW	# line 648
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:cb366a9f308f	updhbidx	# line 655
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:036c6a9d1e62	trhi	# line 662
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:e698eed056bb	val_bt_trh_gen	# line 669
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:2b4b1bce25a9	cons_ap_trh_gen	# line 677
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:fc401f1c4677	val_ap_trh_gen	# line 685
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:85cac00e409c	val_bt_trh	# line 693
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:1595be773c7a	cons_ap_trh	# line 703
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:1fc02039aa1c	val_ap_trh	# line 714
base-c10-fork/FL_SL_XMSS_MT_ES.ec	defined-op:eab5077140f9	extract_coll_bt_ap_trh	# line 723
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:60b9efa5fb1e	FL_SL_XMSS_MT_ES	# line 1518
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:ab4049b2568d	FL_SL_XMSS_MT_ES_NPRF	# line 1680
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module-type:2b5abdd09335	Adv_EUFNAGCMA_FLSLXMSSMTTWESNPRF	# line 1832
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:f67e89cbd0e5	EUF_NAGCMA_FLSLXMSSMTTWESNPRF	# line 1840
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:d49d504100f0	R_MEUFGCMAWOTSTWESNPRF_EUFNAGCMA	# line 1896
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:f6e22d6db7c9	O_THFC	# line 1909
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:6943e436f483	R_SMDTTCRCPKCO_EUFNAGCMA	# line 2138
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:ab0ba7cfc1b9	O_THFC	# line 2152
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:6e02752e5a5d	R_SMDTTCRCTRH_EUFNAGCMA	# line 2423
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:5e902d97494b	O_THFC	# line 2438
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:3412ca6538f1	A	# line 2726
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:60d72cd81b19	O_MEUFGCMA_WOTSTWESNPRF_DMSDLP	# line 2773
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:39fe4088998b	O_MEUFGCMA_WOTSTWESNPRF_V	# line 2848
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:7ce9b1e3d692	EUF_NAGCMA_FLSLXMSSMTTWESNPRF_C	# line 3093
base-c10-fork/FL_SL_XMSS_MT_ES.ec	module:2a879d9b8c66	EUF_NAGCMA_FLSLXMSSMTTWESNPRF_V	# line 3324
base-c10-fork/FORS_ES.ec	axiom	dist_adrstypes	# line 62
base-c10-fork/FORS_ES.ec	axiom	valid_fidxvals_idxvals	# line 289
base-c10-fork/FORS_ES.ec	declare-axiom	A_forge_ll	# line 2821
base-c10-fork/FORS_ES.ec	refined-const:c4a11a084c54	ge5_adrslen	# line 19
base-c10-fork/FORS_ES.ec	refined-const:fdf3d5d7834a	ge1_n	# line 22
base-c10-fork/FORS_ES.ec	refined-const:56e286cdcc5d	ge1_k	# line 25
base-c10-fork/FORS_ES.ec	refined-const:66521e84933f	ge1_a	# line 28
base-c10-fork/FORS_ES.ec	refined-const:57b8683c55d7	ge1_l	# line 45
base-c10-fork/FORS_ES.ec	refined-const:1b698d5d32da	ge1_s	# line 51
base-c10-fork/FORS_ES.ec	refined-const:0202601c0129	dval	# line 57
base-c10-fork/FORS_ES.ec	refined-const:b33d0acb879c	valf_adz	# line 367
base-c10-fork/FORS_ES.ec	operand:e65459235ede	Index.T	# line 80
base-c10-fork/FORS_ES.ec	operand:67c8566273a4	Index.P	# line 80
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:inhabited	Index	# line 80
base-c10-fork/FORS_ES.ec	operand:67f6c8b96278	DigestBlock.T	# line 111
base-c10-fork/FORS_ES.ec	operand:4328c072389f	DigestBlock.P	# line 111
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:inhabited	DigestBlock	# line 111
base-c10-fork/FORS_ES.ec	operand:b49d2d9dc492	DigestBlockFT.t	# line 121
base-c10-fork/FORS_ES.ec	operand:0e7dda40bb0b	DigestBlockFT.enum	# line 121
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:enum_spec.	DigestBlockFT	# line 121
base-c10-fork/FORS_ES.ec	operand:d80fcb43e555	DBLLKTL.T	# line 151
base-c10-fork/FORS_ES.ec	operand:68f7a60c9353	DBLLKTL.P	# line 151
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:inhabited.	DBLLKTL	# line 151
base-c10-fork/FORS_ES.ec	operand:de0552d1281d	BLKAL.T	# line 162
base-c10-fork/FORS_ES.ec	operand:7f933a558778	BLKAL.P	# line 162
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:inhabited	BLKAL	# line 162
base-c10-fork/FORS_ES.ec	operand:efa13d91c0ca	DBAL.T	# line 172
base-c10-fork/FORS_ES.ec	operand:bcf3310ac495	DBAL.P	# line 172
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:inhabited	DBAL	# line 172
base-c10-fork/FORS_ES.ec	operand:ae5c59c63df9	DBAPKL.T	# line 183
base-c10-fork/FORS_ES.ec	operand:c5afc348d2a3	DBAPKL.P	# line 183
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:inhabited	DBAPKL	# line 183
base-c10-fork/FORS_ES.ec	operand:e65459235ede	HA.index	# line 329
base-c10-fork/FORS_ES.ec	operand:5e03634ec1d2	HA.l	# line 329
base-c10-fork/FORS_ES.ec	operand:59bfe18199cc	HA.valid_idxvals	# line 329
base-c10-fork/FORS_ES.ec	operand:3c67f649bb4b	HA.valid_adrsidxs	# line 329
base-c10-fork/FORS_ES.ec	clone-discharge:list:by,ge1_l,ge5_adrslen,smt	HA	# line 329
base-c10-fork/FORS_ES.ec	operand:dd9d3ae1f775	MCO.key_t	# line 426
base-c10-fork/FORS_ES.ec	operand:522e163feb88	MCO.in_t	# line 426
base-c10-fork/FORS_ES.ec	operand:7431a66210d2	MCO.out_t	# line 426
base-c10-fork/FORS_ES.ec	operand:208572f7736d	MCO.f	# line 426
base-c10-fork/FORS_ES.ec	clone-discharge:star	MCO	# line 426
base-c10-fork/FORS_ES.ec	operand:9c919de6abe4	MCO_ITSR.g	# line 435
base-c10-fork/FORS_ES.ec	operand:c31c3d0ec42d	MCO_ITSR.dkey	# line 435
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:dkey_ll	MCO_ITSR	# line 435
base-c10-fork/FORS_ES.ec	operand:61612567f25d	F.pp_t	# line 457
base-c10-fork/FORS_ES.ec	operand:9ae7ae045a8e	F.tw_t	# line 457
base-c10-fork/FORS_ES.ec	operand:67f6c8b96278	F.in_t	# line 457
base-c10-fork/FORS_ES.ec	operand:4700c5ff2a14	F.out_t	# line 457
base-c10-fork/FORS_ES.ec	operand:5f9b2df84c26	F.f	# line 457
base-c10-fork/FORS_ES.ec	operand:a2ba6bb81603	F.dpp	# line 457
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:dpp_ll	F	# line 457
base-c10-fork/FORS_ES.ec	operand:607978d9e1ac	F_OpenPRE.t_smdtopenpre	# line 470
base-c10-fork/FORS_ES.ec	operand:bcc7794d361c	F_OpenPRE.din	# line 470
base-c10-fork/FORS_ES.ec	clone-discharge:star|realize:din_ll,ge0_tsmdtopenpre	F_OpenPRE	# line 470
base-c10-fork/FORS_ES.ec	operand:61612567f25d	FP_OPRETCRDSPR.pp_t	# line 501
base-c10-fork/FORS_ES.ec	operand:9ae7ae045a8e	FP_OPRETCRDSPR.tw_t	# line 501
base-c10-fork/FORS_ES.ec	operand:4700c5ff2a14	FP_OPRETCRDSPR.in_t	# line 501
