# ERC-7730 descriptor catalogue
# Generated by `cargo run -p dbgen`. DO NOT EDIT BY HAND.
#
# Each row is one entry in the firmware-pinned Merkle tree at
# ERC7730_DESCRIPTORS_ROOT. Auditors should reconcile every row
# against the source JSON and the upstream attestation chain.
# Root: 0x42a086e53bf86471a77d21f6b8c80ccb9e82ac9fd3c4ec60cd24bd9b3e9dfe76
# Policy: min_attesters=2 allow_unattested_dev_descriptors=true
# Trusted attesters (3):
#   - eip155:1:0x0000000000000000000000000000000000000001
#   - eip155:1:0x0000000000000000000000000000000000000002
#   - eip155:1:0x0000000000000000000000000000000000000003
#
# WARNING: dev mode is on — attestations were NOT enforced.
# CI MUST reject production builds in this mode.

[0165] ctx=contract chain_id=1 contract=0x9d4c18c1c15cfdbf260f2910031bbd68f4aa889d primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x52741eed2fe18e73a53884e7bde3e4d714c844dc2d35a26681672de2b1a8c8db erc8176_hash=0xd95b1b817f7c2cf5898621517dedc9a0ac98df2933f89f4b1619afa2ee9e4e45 ir_len=457 source=calldata-Vault-WBTC-Morpho-Gauntlet-Core.json
[0166] ctx=contract chain_id=1 contract=0x9f7dd5462c183b6577858e16a13a4d864ce2f972 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0167] ctx=contract chain_id=1 contract=0xa02f5e93f783baf150aa1f8b341ae90fe0a772f7 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x86fc17f5bef7d2e4b3f4ca1a3232ec1b5184875c9f668f361d0d2069187a40ab erc8176_hash=0xd17f477139a8e506a9be26dbcccd88b24f6a5e4944ff0103b4fa329cca16d88d ir_len=458 source=calldata-re7_labs-Re7cbBTC.json
[0168] ctx=contract chain_id=1 contract=0xa0804346780b4c2e3be118ac957d1db82f9d7484 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x51d8c3a2a68f558d5c54cbee01720c00d0ed999b553431860d6e5908a5ce81f6 erc8176_hash=0x62bec330a4a5e033c0f7be584b37f930193c2351f04775f3f6b3e473eeaebd53 ir_len=456 source=calldata-steakhouse_financial-bbqUSDT.json
[0169] ctx=eip712 chain_id=1 contract=0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 primary_type=0x6e71edae12b1b97f4d1f60370fef10105fa2faae0126114a169c64845d6126c9 descriptor_hash=0x2f6bc207ee75acd93e257bfa65c73c8119104e5e768563e1c05896e19ff95bef erc8176_hash=0x6f3a199e73465725fb18f3f56cbfd570649e170cc626980057ddc4fef8cee910 ir_len=321 source=eip712-permit-ethereum-usdc.json
[0170] ctx=eip712 chain_id=1 contract=0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 primary_type=0x7c7c6cdb67a18743f49ec6fa9b35f50d52ed05cbed4cc592e13b44501c1a2267 descriptor_hash=0x7c931523c783d7c9809d9c0b38703a55289c6a8e36fee2dc518266786269c594 erc8176_hash=0xc66b9412d3f1d542e1c09dfa63998a38343b9a056a99883502f3b38a399df643 ir_len=334 source=eip712-TransferWithAuthorization.json
[0171] ctx=eip712 chain_id=1 contract=0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 primary_type=0xd099cc98ef71107a616c4f0f941f04c322d8e254fe26b3c6668db87aae413de8 descriptor_hash=0xa7b63a0d333d087315e88ef7cd07b9433fbe1b4a77fc749d8c6dc71b7c4d4ade erc8176_hash=0x6954d8a90ea90b3af9701f2e4415beea0fd9110befbd12a7bf45f1425cd68f06 ir_len=334 source=eip712-ReceiveWithAuthorization.json
[0172] ctx=contract chain_id=1 contract=0xa1b60d96e5c50da627095b9381dc5a46af1a9a42 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x579917f98aa193775186e4a862b0ae4dc3bf893321e484099746ade59e30e3f3 erc8176_hash=0xbd1e07f1475d2b0df1fdff83acb58dfe6133b2da5ec4e1f897ba19b8f2b22a8d ir_len=458 source=calldata-steakhouse_financial-steakUSDQ.json
[0173] ctx=contract chain_id=1 contract=0xa4215daaf3745e14e96e169e0e7706c479ce04f2 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xc0c86169d551da6bde08d6ba99f60e26a0227c78335094f41ef28afaf7d1a160 erc8176_hash=0xb799c94ff6dbe3ceca1687506208c57d04409dfc463cd385fc3b43c5a8ec8597 ir_len=212 source=calldata-PftNft.json
[0174] ctx=contract chain_id=1 contract=0xa42613c243b67bf6194ac327795b926b4b491f15 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x34dc032c83f84e9c19eeb8a6a5536bf6b7464474979e08e3e1226a710daf45d2 erc8176_hash=0xeb9baa482f2b9fc9a3713379d79b4c13c2cec5c697d53ea4db5bbeca32956b28 ir_len=555 source=calldata-USDYInstantManager.json
[0175] ctx=contract chain_id=1 contract=0xa6d60a71844bc134f4303f5e40169d817b491e37 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0176] ctx=contract chain_id=1 contract=0xa6e768fef2d1af36c0cfdb276422e7881a83e951 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x44c932ef8c958c16d01d624454b9311dc04a60dc1df5e4e9e81297f4da996ffb erc8176_hash=0xe254cccede09a71d56a4834882e97a499ab82122900507e10d43c2d3d974fe34 ir_len=367 source=calldata-yieldxyz-pol-validator.json
[0177] ctx=contract chain_id=1 contract=0xa7c6c173d38dcf0543b5c479b845a430529a9a96 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0178] ctx=contract chain_id=1 contract=0xa85b5dd222a71602fca40410bc1f158bff1fa458 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0179] ctx=contract chain_id=1 contract=0xa8875aaebc4f830524e35d57f9772ffacbdd6c45 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x9eeda5fc2ab0c1adf013171f890b147234e71951193a0f371f1b5681d036a32d erc8176_hash=0x31fe8383883350d99b79e2e1838d4d8acebaeee37d5bee039df5d490fe3de9aa ir_len=458 source=calldata-gauntlet-midasUSDC.json
[0180] ctx=contract chain_id=1 contract=0xa88f0329c2c4ce51ba3fc619bbf44efe7120dd0d primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x106643cf82f17e77c1689dbd1f008055ce1c41f143f4cecda6e550e6f449b4a8 erc8176_hash=0x62d3d0b238a66640d6f96a7e0a2ef3e15b11a279de71c30832344d92f45d5168 ir_len=202 source=calldata-wstETH-referral-staker.json
[0181] ctx=contract chain_id=1 contract=0xa8a5c4ff4c86a459ebbdc39c5be77833b3a15d88 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0182] ctx=contract chain_id=1 contract=0xaa192f810106b6161cbe5fe531289c0e3b196deb primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0183] ctx=contract chain_id=1 contract=0xaa48ecbc843cf7e9a29155d112b8cb27902bd23c primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xe2978cbe0b1c74b31f7b509740f32f848d21b812ab9bbb8ee7329d6e48b190f3 erc8176_hash=0x96b0a01642e04f2a95f69e601b83601eafdc3ea9cffe530ea42b676ada6c54c2 ir_len=308 source=calldata-MintAndRedeem.json
[0184] ctx=contract chain_id=1 contract=0xaa854688caab725fe17b7d21b46fda5af365985a primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xd91a6ecd6adf6e372cf9dd473603d630b58bdff69f36e698f2249e0edf6e15e6 erc8176_hash=0x3fa96d35787b7ea25b39d5d0c6b12e1dbd266278c1d6a4c9b2b68e72e2bedf4f ir_len=209 source=calldata-ChsbToBorgMigrator.json
[0185] ctx=contract chain_id=1 contract=0xac14a14f578c143625fc8f54218911e8f634184d primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0186] ctx=contract chain_id=1 contract=0xae7ab96520de3a18e5e111b5eaab095312d7fe84 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xe2b2dbef33eb593eb6e8f8aa3f299de0fdadbf84413653316eda824a01d53aaa erc8176_hash=0xeea4ff8d59a092ba1d91da0327878a4f49fa6694b80bafb32848faccd93a2155 ir_len=398 source=calldata-stETH.json
[0187] ctx=eip712 chain_id=1 contract=0xae7ab96520de3a18e5e111b5eaab095312d7fe84 primary_type=0x6e71edae12b1b97f4d1f60370fef10105fa2faae0126114a169c64845d6126c9 descriptor_hash=0xa2cb020dacca8c1bedf7b7b53b5e0c5bd2353164f2925b3ed67c099709d5cc75 erc8176_hash=0x41473647d717ac66b52faa3c584d44d9de6aa69e148cf4faea9f612dd0657a97 ir_len=321 source=eip712-permit-ethereum-lido-steth.json
[0188] ctx=contract chain_id=1 contract=0xaeea95ad6dce50943a43ffb277e089a7c02b74d9 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x0439d1d19db4f58f4b80258e6c262d479271d38c2e334a0ea24d3ae663d9f2ce erc8176_hash=0xa05915ce8b8cf279210257231b24ed19f635ce3860ec020c69726b1357013e7a ir_len=459 source=calldata-Vault-USDC-Morpho-Smokehouse-USDC-multisig.json
[0189] ctx=contract chain_id=1 contract=0xafcc1c556ee0436c10a3054b3d615abb93a352b5 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0190] ctx=contract chain_id=1 contract=0xb02cc77ee137436d71b9de46958a3bb5d7346cca primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0191] ctx=contract chain_id=1 contract=0xb36fc5e542cb4fc562a624912f55da2758998113 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x16fe883423e40c235c4f86aa5d3316ae8c2b4b4b737bb8861fd305ea97c46b0b erc8176_hash=0x48e6219049d73418918d2dccb413590e21f13796e853d73ae300ceb40e3574cf ir_len=211 source=calldata-EthVault.json
[0192] ctx=eip712 chain_id=1 contract=0xb3a87172f555ae2a2ab79be60b336d2f7d0187f0 primary_type=0x8e25870c07e0b0b3884c78da52790939a455c275406c44ae8b434b692fb916ee descriptor_hash=0xd9a0bae1f95e455a09df632925cbc997f6ad192c1d75d370fa9be7f3b2c12360 erc8176_hash=0x58a0b2ed1d7a0fb3a3ecb7d284f84135e274386cd7d141860677423830766b4c ir_len=243 source=eip712-tally-ethereum-pooltogether-governor.json
[0193] ctx=contract chain_id=1 contract=0xb64bfc4e7de3638425dc36ed77da4d79bb4c59f6 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xa9523f1d9ae98b37190c44a2aaf949c22ce72e4e9facae7c3c8b76b0e8b66e95 erc8176_hash=0x84a3ecbbae2e6c9e03810bd6403f971a84a831c49ea3b32e5e7542dff24d749b ir_len=458 source=calldata-Vault-WETH-Aave-v3.json
[0194] ctx=contract chain_id=1 contract=0xb72668d6ff7a0e318f83097a754c6aed0f8af034 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xdcce1c992c4d0bee97a276c2534a0cf90c8e4015ad614dec4267aab032b25102 erc8176_hash=0x4498a823e14148ec0662c1f5b8d737881d17702d4c7d3773c82f518a848698bb ir_len=417 source=calldata-NativeTokenVault.json
[0195] ctx=contract chain_id=1 contract=0xb929b89153fc2eed442e81e5a1add4e2fa39028f primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x44c932ef8c958c16d01d624454b9311dc04a60dc1df5e4e9e81297f4da996ffb erc8176_hash=0xe254cccede09a71d56a4834882e97a499ab82122900507e10d43c2d3d974fe34 ir_len=367 source=calldata-yieldxyz-pol-validator.json
[0196] ctx=contract chain_id=1 contract=0xb9c9158ab81f90996cad891ffbadfbaad733c8c6 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x5dae562d1664283a84870daa175659a726c076ee8634d8f17ec5e840cca193f9 erc8176_hash=0x3d08b3f23a0828209e6a993f8dc62247400458cbcc561201fe81502d6cb20941 ir_len=457 source=calldata-b_protocol-recbBTC.json
[0197] ctx=contract chain_id=1 contract=0xba49d0ac42f4fba4e24a8677a22218a4df75ebaa primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x21bc38ee8a1119bc1ada64b80c24226351f449e177ebdf078a75ec73cbc5149a erc8176_hash=0xa0cdd72f19fc0dc6472355179fe77eb4f20edbbbaac1ff1960902ab700dba67d ir_len=253 source=calldata-PutManager.json
[0198] ctx=contract chain_id=1 contract=0xba9fd2850965053ffab368df8aa7ed2486f11024 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0199] ctx=contract chain_id=1 contract=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x4a0bb3acbf22ff59b50d06aa82f652204111b1d65ecbd057f79758d8867fa284 erc8176_hash=0x30dd29ac73a056c8180325f90f4e0f0fc47e49fb0991232f4f5b80ae16e29a64 ir_len=1133 source=calldata-MorphoBlue.json
[0200] ctx=contract chain_id=1 contract=0xbd89a1ce4dde368ffab0ec35506eece0b1ffdc54 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x953bc8c88e1d3ce1797b2e2ec1a9f20079354520068e68790c1aab7536595f91 erc8176_hash=0xffe423cc89587e727a011056535d56c6653793edd80b3b12dccbfcbbdab15e7f ir_len=178 source=calldata-SafeToL2Setup-1.4.1.json
[0201] ctx=contract chain_id=1 contract=0xbe40491f3261fd42724f1aeb465796eb11c06ddf primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x846e4b1b5e4a8b26c08c78a600a0360fedcd5b48c31ca766f5f09d59e1b9dcf4 erc8176_hash=0xd9fcc156f8c2ad2dcfc067998ea7a01f073eca7446e9560d630795a8057412a9 ir_len=456 source=calldata-re7_labs-Re7FRAX.json
[0202] ctx=contract chain_id=1 contract=0xbe4050a73a7fb384c65e885a15c33461a4b20055 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x5814f53e707866caea7eeb60ad65e66ef0b4dcf8ef34631667c9fbe488039560 erc8176_hash=0xb5aa81681c2828bed7180654338484bba12f7e75dd26e60e36ed8a5960198705 ir_len=465 source=calldata-PositionsManager.json
[0203] ctx=contract chain_id=1 contract=0xbeef02e5e13584ab96848af90261f0c8ee04722a primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x3f493c6c17981214019eeed62bb50f4482f8359e23234f89d3c668c2f74996a7 erc8176_hash=0x56cd1b32292bf64a0ced25c8ec941c62c1e695e81ddaa1f22272e894b6ed013d ir_len=460 source=calldata-steakhouse_financial-steakPYUSD.json
[0204] ctx=contract chain_id=1 contract=0xbeef047a543e45807105e51a8bbefcc5950fcfba primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xc9d0a849331280e0a1449aadd0850815e16a32ed4abeb7e1424b5fd3f8356bcb erc8176_hash=0xdef2ae608228d7964adfd3c9750cf0c63e8bc2e2a956d0e7f7e339282549b405 ir_len=458 source=calldata-steakhouse_financial-steakUSDT.json
[0205] ctx=contract chain_id=1 contract=0xbeef094333aedd535c130958c204e84f681fd9fa primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xd2d1c05e88cea06f0ec44490e02ca79eea844a4d643237e32f3d0b8f8155ff54 erc8176_hash=0xeb4da53c091a53da6e454d76ce5ab5c574ef66f672d6e3018d2acbb52a1d1377 ir_len=458 source=calldata-steakhouse_financial-steakWBTC.json
[0206] ctx=contract chain_id=1 contract=0xbeef11ecb698f4b5378685c05a210bdf71093521 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x57cf5ba5e9736e6d59c4d597fb4520d5535eb3e7fc0a34a53bd8db1982d913d6 erc8176_hash=0xf584202293c17ae754da0de06e42065f18d3ad820bf10f2a3cb8fdc93df05d2e ir_len=458 source=calldata-steakhouse_financial-steakRUSD.json
[0207] ctx=contract chain_id=1 contract=0xbeef7959ae71d4e45e1863dae0b94c35244af816 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x7c6f80ab36116cba9f41a38f3ff3b77e183bf3494dd2fc4541f8ffe84f83db38 erc8176_hash=0xbe332f92de741381cf95ba81084aa09c52596f0244a5ee412ef15a3b41621b51 ir_len=458 source=calldata-steakhouse_financial-steakPAXG.json
[0208] ctx=contract chain_id=1 contract=0xbeefc01767ed5086f35decb6c00e6c12bc7476c1 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xc49aaf8701be52aff679c6fa911b09431ad50a5a9ed9ad52277ded50b7d37bd8 erc8176_hash=0x68b73fbc9ed35aa2a6e816a007a7be4c7baf4fababec8bfc98249c389cba573c ir_len=456 source=calldata-steakhouse_financial-csUSDL.json
[0209] ctx=contract chain_id=1 contract=0xbeefff209270748ddd194831b3fa287a5386f5bc primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xf9a0bb0528fae42255cf1564c71a9303562d817634c5223e7ff745db79fb0cd0 erc8176_hash=0x5d894d892e605db377c8d58b73cd7afc45b17c47ff4f2f4c97ab4e032c42e4c6 ir_len=456 source=calldata-steakhouse_financial-bbqUSDC.json
[0210] ctx=contract chain_id=1 contract=0xbeefff68cc520d68f82641eff84330c631e2490e primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xfbbb200ee574b3a71968701a842872a5ce98ca4a1f08ad973cf05963064d44bb erc8176_hash=0x9ad8d8aaf3b424055f11631e8ed202bead6312b63ab572d497a42f0ef44d2e43 ir_len=454 source=calldata-steakhouse_financial-bbqDAI.json
[0211] ctx=contract chain_id=1 contract=0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x9aa323ffec9549882000f358cd1a051e552cb7e7451c8e73b59f9408334bd462 erc8176_hash=0x20de898a28022b1678a43f6c2ee75d3dd700ddfbd48f7770897c05472871dae7 ir_len=165 source=calldata-weth.json
[0212] ctx=contract chain_id=1 contract=0xc080f56504e0278828a403269db945f6c6d6e014 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x5180cdfbb227fd520d8605a5a10f3d368182354739058581d8bde497517100d9 erc8176_hash=0x8bcccf31bcd4b4cf1a7788510e5468e659112d4df373c38dadee287eeaefd7f2 ir_len=456 source=calldata-gauntlet-gteUSDc.json
[0213] ctx=eip712 chain_id=1 contract=0xc18360217d8f7ab5e7c516566761ea12ce7f9d72 primary_type=0xe48329057bfd03d55e49b547132e39cffd9c1820ad7b9d4c5307691425d15adf descriptor_hash=0xb5a2a182782ce7d46c32eeb167d693a71188ed7fb07a4f5e44e8f55bf1c469da erc8176_hash=0x5be5233cb4b414df4ccb05f6b4d985a63ee3579e0a083fcc41d13ba1b3bff7a3 ir_len=238 source=eip712-tally-ethereum-ens-token.json
[0214] ctx=contract chain_id=1 contract=0xc21511edd1e6ecdc36e8ad4c82117033e50d5921 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0215] ctx=contract chain_id=1 contract=0xc21db71648b18c5b9e038d88393c9b254cf8eac8 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x40521a0083213dec5e6ddbab085c8770acfa58c0d6e845e2130d587eea629863 erc8176_hash=0x5d3c5d199d17b24bfff8ab0c29c0751c0aca6d1621f656ab2305653cbc09b5a0 ir_len=452 source=calldata-fence-ERY.json
[0216] ctx=contract chain_id=1 contract=0xc33dada688f224c514682ec6ba940888d43c4b29 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0217] ctx=contract chain_id=1 contract=0xc37edf7d955020d547b45f762027b49947d02550 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x742299a01869cb0495022286f47c169d26cf3cbc6dd860ed914599d18ddfec5f erc8176_hash=0x4bce13aaa2cf54ed934696a3645339bc56acc521d4bad9f5d127eaf3ad09b65b ir_len=568 source=calldata-RedemptionVault.json
[0218] ctx=eip712 chain_id=1 contract=0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc primary_type=0xe48329057bfd03d55e49b547132e39cffd9c1820ad7b9d4c5307691425d15adf descriptor_hash=0xd3c83362116f40210dc14de283eb9453fbf1c54146129d8f55a93648d64f66e3 erc8176_hash=0x00372f3160697b49248c26b4364fbba95976df4c3f01781efb44a69e22c0da79 ir_len=238 source=eip712-tally-ethereum-hop-token.json
[0219] ctx=contract chain_id=1 contract=0xc582f04d8a82795aa2ff9c8bb4c1c889fe7b754e primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x5a22819112128860e4eddbcf53fb65adc1d8887e9e24e56e4b60f47a91c1df2d erc8176_hash=0x8cad03121a716c806d630606bd8e4483d47015722a158e4f4dc73bc37d6dc6c2 ir_len=456 source=calldata-gauntlet-gtusdcf.json
[0220] ctx=contract chain_id=1 contract=0xc7757805b983ee1b6272c1840c18e66837de858e primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x44c932ef8c958c16d01d624454b9311dc04a60dc1df5e4e9e81297f4da996ffb erc8176_hash=0xe254cccede09a71d56a4834882e97a499ab82122900507e10d43c2d3d974fe34 ir_len=367 source=calldata-yieldxyz-pol-validator.json
[0221] ctx=contract chain_id=1 contract=0xc8beaf503ff0f2f36115ef662881f9d1dd98fe7b primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x138188724ef0e8e6748a76db4bcd500d5720b1e433ef3d081f95ccdeefc55c3e erc8176_hash=0x0621e25ff4e1a33f960a2658425bf886a760be4e6d0dcd893ca16c84eae5b391 ir_len=457 source=calldata-Vault-USDC-Morpho-Gauntlet-USDC-Core-multisig.json
[0222] ctx=contract chain_id=1 contract=0xc90cb928711d7dff6564ede7d7ce3fb6e3e654f2 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xc9ad304b2663ffb40b45a54684f95619d1c45c2d7d6eb6e758c326634c34133e erc8176_hash=0x4eded82ee1a7be6026c4e2450217ce9b5c295a928a5f647c82f5a9fdaa576738 ir_len=457 source=calldata-Vault-WETH-Morpho-Gauntlet-Core.json
[0223] ctx=contract chain_id=1 contract=0xc93bb8d5581d74272f0e304593af9ab4e3a0181b primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0224] ctx=contract chain_id=1 contract=0xce0a2953a5d46400af601a9857235312d1924ac7 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
[0225] ctx=contract chain_id=1 contract=0xce5485cfb26914c5dce00b9baf0580364dafc7a4 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0x6a22fa8ce49fd34ce34cfc5de9d5145c49265f4e7982d05c9ab8d71dda8b4483 erc8176_hash=0x55a2695788101c321120fe9ea07830964162f956059e3cf921c1cee2be704cf2 ir_len=227 source=calldata-StarkGate-STRK.json
[0226] ctx=contract chain_id=1 contract=0xcf34b24f5b1d7a4718f40d757a9a0dc0d7936f3e primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xd37820d73a197cb8b64ca8a248af846f1eb6284b0ce004e4b040c12dfd74138a erc8176_hash=0xbebdbb4b2a66e8bc275de0ad49daa9b47b07b7e52c8839d1da808d686012c3bc ir_len=462 source=calldata-Vault-USDT-Compound-v3.json
[0227] ctx=contract chain_id=1 contract=0xd0bbc3a811e3a3502a07b130346dcc4cc9355c95 primary_type=0x0000000000000000000000000000000000000000000000000000000000000000 descriptor_hash=0xab8fcd10b7d2afc1ee119a0a032939fec9cf714d77d2bcfa9709394722eb9c2b erc8176_hash=0x51c94055b1730602f37218106bea6c7d42914f6e6259adcbebfb5e5c7ae0a99d ir_len=535 source=calldata-MinterVault.json
