# ERC-20 impersonator denylist — (chain_id, address) pairs excluded from the token db.
# Generated by tools/scan_erc20_impersonators.py (offline symbol-collision scan).
# Each token wears a curated ticker at a non-canonical address vouched only by a
# low-trust source (overwhelmingly Li.Fi). Consumed by tools/build_erc20_db.py.
# Format: <chain_id> <address>  # <severity> <symbol> impersonates <real_symbol>
1 0x9a14e23A58edf4EFDcB360f68cd1b95ce2081a2F  # MEDIUM aENS impersonates AENS (real 0x545bD6c032eFdde65A377A6719DEF2796C8E0f2e)
1 0x9B02dD390a603Add5c07f9fd9175b7DABE8D63B7  # MEDIUM SPI impersonates SPI (real 0x4FeEA34369A00740Ba41b2d7cABe121F076FfE6E)
1 0x9BffA3ce3E56d0d26447a45771FEc76bD4173022  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0x9c306A78b1a904e83115c05Ac67c1Ef07C653651  # MEDIUM oDOGE impersonates ODOGE (real 0x68b429161Ec09a6c1D65ba70727AB1faa5Bc4026)
1 0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33  # MEDIUM fUSDC impersonates FUSDC (real 0x9d1089802eE608BA84C5c98211afE5f37F96B36C)
1 0x9Fc5b87b74B9BD239879491056752EB90188106D  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xa0b93B9e90aB887E53F9FB8728c009746e989B53  # MEDIUM TST impersonates TST (real 0x0828096494ad6252F0F853abFC5b6ec9dfe9fDAd)
1 0xa1150cd4A014e06F5E0A6ec9453fE0208dA5adAb  # MEDIUM tETH impersonates TETH (real 0xD11c452fc99cF405034ee446803b6F6c1F6d5ED8)
1 0xa16001DD47f505B7B7c5639c710A52209E4e8904  # MEDIUM AVA impersonates AVA (real 0xa6C0c097741D55ECd9a3A7DeF3A8253fD022ceB9)
1 0xA1d7b2d891e3A1f9ef4bBC5be20630C2FEB1c470  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xa30911e072A0C88D55B5D0A0984B66b0D04569d0  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xA3865E64121537b5b59B5e239Db4aCBe6F36aa74  # MEDIUM WXTZ impersonates WXTZ (real 0xc9B53AB2679f573e480d01e0f49e2B5CFB7a3EAb)
1 0xa3d58c4E56fedCae3a7c43A725aeE9A71F0ece4e  # MEDIUM MET impersonates MET (real 0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa)
1 0xa44E5137293E855B1b7bC7E2C6f8cD796fFCB037  # MEDIUM SENT impersonates SENT (real 0x56A3BA04E95d34268A19b2a4474DC979baBDaf76)
1 0xA4Bdb11dc0a2bEC88d24A3aa1E6Bb17201112eBe  # HIGH USDS impersonates USDS (real 0xdC035D45d973E3EC169d2276DDab16f1e407384F)
1 0xA51Fc71422a30FA7FFa605B360c3B283501b5bf6  # MEDIUM AWX impersonates AWX (real 0xa99AFcC6Aa4530d01DFFF8E55ec66E4C424c048c)
1 0xa5aA40F27DAeDE9748822ef836170f202e196B5A  # MEDIUM steakM impersonates STEAKM (real 0xbEEf0075e03A5cE0D84d4ACcF3481363E0584F5c)
1 0xA64c3a85ddc4cD351Eeb7aeceBc6a44A64A76392  # MEDIUM RICE impersonates RICE (real 0xbD9908b0Cdd50386F92efCC8e1d71766C2782Df0)
1 0xA73DF646512C82550C2b3C0324c4EEdEE53b400C  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xA7fC5D2453E3F68aF0cc1B78bcFEe94A1B293650  # MEDIUM SPIKE impersonates SPIKE (real 0x19848077f45356b21164c412Eff3D3E4ff6Ebc31)
1 0xACd43E627e64355f1861cEC6d3a6688B31a6F952  # MEDIUM yDAI impersonates YDAI (real 0xC2cB1040220768554cf699b0d863A3cd4324ce32)
1 0xAD2d4bAa8FDdf291129d30595b242887b3Bc5243  # HIGH eETH impersonates EETH (real 0x35fA164735182de50811E8e2E824cFb9B6118ac2)
1 0xAec7e1f531Bb09115103C53ba76829910Ec48966  # MEDIUM BLANK impersonates BLANK (real 0x41A3Dba3D677E573636BA691a70ff2D606c29666)
1 0xb01dd87B29d187F3E3a4Bf6cdAebfb97F3D9aB98  # MEDIUM Bold impersonates BOLD (real 0x6440f144b7e50D6a8439336510312d2F54beB01D)
1 0xb0f05E4De970A1aaf77f8C2F823953a367504BA9  # MEDIUM fUSDC impersonates FUSDC (real 0x9d1089802eE608BA84C5c98211afE5f37F96B36C)
1 0xB124541127A0A657f056D9Dd06188c4F1b0e5aab  # MEDIUM aUNI impersonates AUNI (real 0xB9D7CB55f463405CDfBe4E90a6D2Df01C2B92BF1)
1 0xB197E02499e6502733C6bCE2eb39013C39A03147  # MEDIUM PROS impersonates PROS (real 0x8642A849D0dcb7a15a974794668ADcfbe4794B56)
1 0xb24cd494faE4C180A89975F1328Eab2a7D5d8f11  # MEDIUM CODE impersonates CODE (real 0x283344eEA472f0fE04d6f722595A2fFFEfE1901A)
1 0xB25EA095997F5bBaa6cEa962c4fBf3bfc3C09776  # MEDIUM FIRE impersonates FIRE (real 0xF921ae2DAC5fa128DC0F6168Bf153ea0943d2D43)
1 0xB2C29e311916a346304f83AA44527092D5bd4f0F  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xB4d930279552397bbA2ee473229f89Ec245bc365  # MEDIUM MAHA impersonates MAHA (real 0xF7554EAC0bF20d702E69d08C425E817ABb976AeA)
1 0xb51B97Dd5569FAB69495316B5a065CCcfF4B829d  # MEDIUM ASTRAFER impersonates ASTRAFER (real 0x97Bbbc5d96875fB78D2F14b7FF8d7a3a74106F17)
1 0xb5a4ac5b04E777230bA3381195EfF6a60c3934F2  # MEDIUM SURE impersonates SURE (real 0xcb86c6A22CB56B6cf40CaFEDb06BA0DF188a416E)
1 0xb670373863Ce64F040B7c10bEE79c40CE12CaCBA  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xb6c6920327B33f8eeC26786c7462c5F4098D47E3  # MEDIUM MINTY impersonates MINTY (real 0x149caC67F1cd5d80651E7c9Bb359ec285D821a05)
1 0xba3D9687Cf50fE253cd2e1cFeEdE1d6787344Ed5  # MEDIUM aAAVE impersonates AAAVE (real 0xA700b4eB416Be35b2911fd5Dee80678ff64fF6C9)
1 0xBb7bE7cC5ABb65d3A29D7982236481ddF4F10b09  # MEDIUM uETH impersonates UETH (real 0x77607588222e01bf892a29Abab45796A2047fc7b)
1 0xBbCD3e4EB43aA7F3f57286dA31333d53b24D0D6A  # MEDIUM LRC impersonates LRC (real 0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD)
1 0xbc4171f45EF0EF66E76F979dF021a34B46DCc81d  # MEDIUM DORA impersonates DORA (real 0x4957805230831401CaaD5b690AA138143B711358)
1 0xbCa3C97837A39099eC3082DF97e28CE91BE14472  # MEDIUM DUST impersonates DUST (real 0xB5b1b659dA79A2507C27AaD509f15B4874EDc0Cc)
1 0xBCD515D6C5de70D3A31D999A7FA6a299657De294  # MEDIUM RICE impersonates RICE (real 0xbD9908b0Cdd50386F92efCC8e1d71766C2782Df0)
1 0xBD6467a31899590474cE1e84F70594c53D628e46  # MEDIUM KAI impersonates KAI (real 0xA045Fe936E26e1e1e1Fb27C1f2Ae3643acde0171)
1 0xbDf245957992bfBC62B07e344128a1EEc7b7eE3f  # MEDIUM mBTC impersonates MBTC (real 0x007115416AB6c266329a03B09a8aa39aC2eF7d9d)
1 0xbe1dBe6741fB988fb571AB1E28CfFB36e3C62629  # MEDIUM MAV impersonates MAV (real 0x7448c7456a97769F6cD04F1E83A4a23cCdC46aBD)
1 0xbe9F61555F50DD6167f2772e9CF7519790d96624  # MEDIUM SX impersonates SX (real 0x99fE3B1391503A1bC1788051347A1324bff41452)
1 0xBEaB712832112bd7664226db7CD025B153D3af55  # MEDIUM BRIGHT impersonates BRIGHT (real 0x5dD57Da40e6866C9FcC34F4b6DDC89F1BA740DfE)
1 0xbeef0C075Da5D01112AE5cF34d257074fB5DDB2f  # MEDIUM steakEURCV impersonates STEAKEURCV (real 0xbeEF07E929F84466a591De130e4154667214F491)
1 0xbEEFC01767ed5086f35deCb6C00e6C12bc7476C1  # MEDIUM csUSDL impersonates CSUSDL (real 0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1)
1 0xC0134b5B924c2FCA106eFB33C45446c466FBe03e  # MEDIUM ALEPH impersonates ALEPH (real 0x27702a26126e0B3702af63Ee09aC4d1A084EF628)
1 0xC0B2cBd7b8db0d82Cfb5ed37A231B910BD072edF  # MEDIUM BIG impersonates BIG (real 0xc8De43Bfe33FF496Fa14c270D9CB29Bda196B9B5)
1 0xC285B7E09A4584D027E5BC36571785B515898246  # MEDIUM CUSD impersonates CUSD (real 0xcCcc62962d17b8914c62D74FfB843d73B2a3cccC)
1 0xC2Ce8D7cA631555fC7DacF744326f70586a12898  # MEDIUM Time impersonates TIME (real 0x485d17A6f1B8780392d53D64751824253011A260)
1 0xC3D03e4F041Fd4cD388c549Ee2A29a9E5075882f  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xc409D34aCcb279620B1acDc05E408e287d543d17  # MEDIUM BPT impersonates BPT (real 0x0eC9F76202a7061eB9b3a7D6B59D36215A7e37da)
1 0xC40D16476380e4037e6b1A2594cAF6a6cc8Da967  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xC538eA32AB33d0DB30A9F0d9D885FDaAbf6BCd6A  # MEDIUM CREAM impersonates CREAM (real 0x2ba592F78dB6436527729929AAf6c908497cB200)
1 0xC53a9c309Ee2F3E333BD6ecA806A31d0e2Dca5C5  # MEDIUM PLAY impersonates PLAY (real 0x7404AC09aDf614603D9c16a7CE85A1101F3514ba)
1 0xc55126051B22eBb829D00368f4B12Bde432de5Da  # MEDIUM BTRFLY impersonates BTRFLY (real 0xC0d4Ceb216B3BA9C3701B291766fDCbA977ceC3A)
1 0xc599f66E20A8420894d980624671937D5D7e4eA5  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xC618D56b6D606E59c6B87Af724AB5a91eb40D1cb  # MEDIUM LIQUID impersonates LIQUID (real 0x11DFC652eb62c723ad8c2ae731FcEdE58aB07564)
1 0xc8D3DCb63C38607Cb0c9d3F55E8eccE628A01C36  # MEDIUM MATRIX impersonates MATRIX (real 0x362033A25B37603d4C99442501FA7B2852ddb435)
1 0xc9EB61FFb66d5815d643bBB8195e17C49687aE1E  # MEDIUM MIND impersonates MIND (real 0xEfC814a4C676a7314a13954e283dE6CEF597e6b2)
1 0xcc39592f5cB193a70f262aA301f54DB1d600e6Da  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xce1871f791548600cb59efbefFC9c38719142079  # MEDIUM aLUSD impersonates ALUSD (real 0x3Fe6a295459FAe07DF8A0ceCC36F37160FE86AA9)
1 0xCE222993A7E4818E0D12BC56376c5a60f92A5783  # MEDIUM TREE impersonates TREE (real 0x77146784315Ba81904d654466968e3a7c196d1f3)
1 0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xCf01a5c02c9b9DD5bF73a5a56BcDbc9dca483D43  # MEDIUM TRUMP impersonates TRUMP (real 0x576e2BeD8F7b46D34016198911Cdf9886f78bea7)
1 0xcf5104D094e3864CfCBDa43B82e1cEFD26A016eB  # MEDIUM H impersonates H (real 0xE76c5b78f93909d34404E9eb4C1f19e7582a5dE1)
1 0xcFe93482bB4F48Fb4C60C8966e2656244A731403  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xD3C00772B24D997A812249ca637a921e81357701  # MEDIUM WILD impersonates WILD (real 0x2a3bFF78B79A009976EeA096a51A948a3dC00e34)
1 0xd4937682df3C8aEF4FE912A96A74121C0829E664  # MEDIUM aFRAX impersonates AFRAX (real 0xd4e245848d6E1220DBE62e155d89fa327E43CB06)
1 0xD75EA151a61d06868E31F8988D28DFE5E9df57B4  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xd81b71cBb89B2800CDb000AA277Dc1491dc923C3  # MEDIUM NMT impersonates NMT (real 0x03AA6298F1370642642415EDC0db8b957783e8D6)
1 0xD9Ec3ff1f8be459Bb9369b4E79e9Ebcf7141C093  # MEDIUM KAI impersonates KAI (real 0xA045Fe936E26e1e1e1Fb27C1f2Ae3643acde0171)
1 0xdadA02029134F73aF874640eF351A8Cf85DdADA0  # MEDIUM NODE impersonates NODE (real 0x2F714d7b9A035d4ce24af8d9b6091c07E37f43Fb)
1 0xDafd66636E2561b0284EDdE37e42d192F2844D40  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xdc8aF07A7861bedD104B8093Ae3e9376fc8596D2  # MEDIUM RVF impersonates RVF (real 0x2fb652314C3d850E9049057bBE9813F1eEe882d3)
1 0xDcB01cc464238396E213a6fDd933E36796eAfF9f  # MEDIUM YLD impersonates YLD (real 0xF94b5C5651c888d928439aB6514B93944eEE6F48)
1 0xdde3eC717f220Fc6A29D6a4Be73F91DA5b718e55  # MEDIUM USDU impersonates USDU (real 0xe4ca6596D2C28014C6f89964F57838e0bE9f369B)
1 0xdF9307DFf0a1B57660F60f9457D32027a55ca0B2  # MEDIUM mETH impersonates METH (real 0xd5F7838F5C461fefF7FE49ea5ebaF7728bB0ADfa)
1 0xDFA208BB0B811cFBB5Fa3Ea98Ec37Aa86180e668  # MEDIUM W impersonates W (real 0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91)
1 0xDFe66B14D37C77F4E9b180cEb433d1b164f0281D  # HIGH stETH impersonates STETH (real 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84)
1 0xE0Be84ca5c7bEaA2051057f02449ECB0495Bf50e  # MEDIUM ISLAND impersonates ISLAND (real 0x157a6df6B74F4E5E45af4E4615FDe7B49225a662)
1 0xe18841d7A75866688E291703BdE66c3378bd74A3  # MEDIUM VERSE impersonates VERSE (real 0x249cA82617eC3DfB2589c4c17ab7EC9765350a18)
1 0xe1cA72ff3434B131765c62Cbcbc26060F7Aba03D  # MEDIUM MOON impersonates MOON (real 0xb2490e357980cE57bF5745e181e537a64Eb367B1)
1 0xe2E109f1b4eaA8915655fE8fDEfC112a34ACc5F0  # MEDIUM DUST impersonates DUST (real 0xB5b1b659dA79A2507C27AaD509f15B4874EDc0Cc)
1 0xE477292f1B3268687A29376116B0ED27A9c76170  # MEDIUM PLAY impersonates PLAY (real 0x7404AC09aDf614603D9c16a7CE85A1101F3514ba)
1 0xe54613083F60BBabde389320074953053562c685  # MEDIUM META impersonates META (real 0xDE2F7766C8BF14CA67193128535E5c7454f8387C)
1 0xeb269732ab75A6fD61Ea60b06fE994cD32a83549  # MEDIUM usdx impersonates USDX (real 0xf3527ef8dE265eAa3716FB312c12847bFBA66Cef)
1 0xEC51614e1306488033Bd9128d7887CBC6166C5fe  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xEeEeeeeEe2aF8D0e1940679860398308e0eF24d6  # MEDIUM ETHV impersonates ETHV (real 0xC53342fd7575f572b0fF4569e31941A5B821aC76)
1 0xEF4F1D5007B4FF88c1A56261fec00264AF6001Fb  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xef8629D568AdCa04D0aC52C7388d5377872d7F61  # MEDIUM spETH impersonates SPETH (real 0xf96d4B1e0a0B129e1471e88dF6f1281b933Bc474)
1 0xF001937650bb4f62b57521824B2c20f5b91bEa05  # MEDIUM TARA impersonates TARA (real 0x2F42b7d686ca3EffC69778B6ED8493A7787b4d6E)
1 0xf063Dc5160721A3c35A9A853a4498FFF32e9883b  # MEDIUM IOST impersonates IOST (real 0xFA1a856Cfa3409CFa145Fa4e20Eb270dF3EB21ab)
1 0xf13eEF1C6485348B9C9FA0d5Df2d89AccC5b0147  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xf1f5De69C9C8D9BE8a7B01773Cc1166D4Ec6Ede2  # MEDIUM DFX impersonates DFX (real 0x188D12Eb13a5Eadd0867074ce8354B1AD6f4790b)
1 0xF51D48b4554862604D3E69a424C2B68AfE3bb968  # MEDIUM MNT impersonates MNT (real 0x3c3a81e81dc49A522A592e7622A7E711c06bf354)
1 0xf55C33D94150d93c2cfb833bcCA30bE388b14964  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xF5D669627376EBd411E34b98F19C868c8ABA5ADA  # MEDIUM AXS impersonates AXS (real 0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b)
1 0xf7b4358D2C6B05a1Bb98c947A56Df64B5d6E6754  # MEDIUM TRUMP impersonates TRUMP (real 0x576e2BeD8F7b46D34016198911Cdf9886f78bea7)
1 0xf8A4A419c2d7140e49eF952a7e7Ae1Bd4A8b6B9C  # MEDIUM LITH impersonates LITH (real 0x188E817B02e635D482AE4D81e25DdA98A97C4a42)
1 0xf9027C902095e5F5c038c256579ca433C4dBDc96  # MEDIUM PIKA impersonates PIKA (real 0x60F5672A271C7E39E787427A18353ba59A4A3578)
1 0xfa5bc40c3BD5aFA8bC2fe6b84562fEE16FB2Df5F  # MEDIUM SLP impersonates SLP (real 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25)
1 0xfB0bdC444C8AE7E9b5bEEa5e4D1E8De93879e487  # MEDIUM SPRING impersonates SPRING (real 0xf04aF3f4E4929F7CD25A751E6149A3318373d4FE)
1 0xFF2d6934fb49e3e883Dc03871D081a1C21ad7984  # MEDIUM WRLD impersonates WRLD (real 0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9)
1 0xfFbF315f70E458e49229654DeA4cE192d26f9b25  # MEDIUM VOLT impersonates VOLT (real 0x66b5228CfD34d9f4d9f03188d67816286C7c0b74)
10 0x0555E30da8f98308EdB960aa94C0Db47230d2B9c  # HIGH WBTC impersonates WBTC (real 0x68f180fcCe6836688e9084f035309E29Bf0A2095)
10 0x25193034153AfB4251a8E02a8Db0DeaeF4C876F6  # MEDIUM ZUN impersonates ZUN (real 0x4A36562d5D7074f8EE664922b320e066e67C2a24)
10 0x2d691C2492e056ADCAE7cA317569af25910fC4cb  # MEDIUM zunETH impersonates ZUNETH (real 0x805B93d5ff318Cc054B46d6850aF12fEB55472d6)
10 0x3Ec3849C33291a9eF4c5dB86De593EB4A37fDe45  # MEDIUM sfrxETH impersonates SFRXETH (real 0x484c2D6e3cDd945a8B2DF735e079178C1036578c)
10 0x43eDD7f3831b08FE70B7555ddD373C8bF65a9050  # MEDIUM frxETH impersonates FRXETH (real 0x6806411765Af15Bddd26f8f544A34cC40cb9838B)
10 0x4518231a8FDF6ac553B9BBD51Bbb86825B583263  # MEDIUM KNC impersonates KNC (real 0xa00E3A3511aAC35cA78530c85007AFCd31753819)
10 0x7a4c2C39e25ca0D6A1Ac4af14dD601c2A7eDA8Ae  # MEDIUM clBTC impersonates CLBTC (real 0x1792865D493FE4DFdD504010D3c0f6da11E8046D)
10 0xdC30b3bdE2734A0Bc55AF01B38943ef04aaCB423  # MEDIUM zunUSD impersonates ZUNUSD (real 0x93C3E0fa191141c957C2632752eC35C84d0C440a)
10 0xEcc68d0451E20292406967Fe7C04280E5238Ac7D  # MEDIUM frxETH impersonates FRXETH (real 0x6806411765Af15Bddd26f8f544A34cC40cb9838B)
56 0x0000206329b97DB379d5E1Bf586BbDB969C63274  # MEDIUM USDA impersonates USDA (real 0x17EAfd08994305D8AcE37EfB82F1523177eC70EE)
56 0x0022228a2cc5E7eF0274A7Baa600d44da5aB5776  # MEDIUM stUSD impersonates STUSD (real 0x806dD21Af6DE051Fb811760A5768d04A99160EB9)
56 0x007df53Cda786450Cf8145a73B2748B241a0069c  # MEDIUM fU impersonates FU (real 0xED6AF21Df463c7f116A6d7d687A4c190c4cf7586)
56 0x01E0d17a533E5930A349C2BB71304F04F20AB12B  # MEDIUM RPG impersonates RPG (real 0x61dc650C10Ec3c758d251Cd2D1Ab45AF1A43e941)
56 0x0295afd3D7E86068050d64509e515f2Db71b4914  # MEDIUM BRZ impersonates BRZ (real 0x71be881e9C5d4465B3FfF61e89c6f3651E69B5bb)
56 0x0b079B33B6e72311c6BE245F9f660CC385029fc3  # MEDIUM APE impersonates APE (real 0x8f86a15EC17cb3369d8b3E666dAdBC11daA82b79)
56 0x11A38e06699b238D6D9A0C7A01f3AC63a07ad318  # MEDIUM USDFI impersonates USDFI (real 0xC9f5955f6dA20e44A068f3d58FB2404f56f9a6f2)
56 0x1a1E69F1e6182e2F8b9e8987E83C016ac9444444  # MEDIUM K impersonates K (real 0x0A73d885CdD66adF69c6D64c0609e55C527dB2BE)
56 0x250b211EE44459dAd5Cd3bCa803dD6a7EcB5d46C  # MEDIUM SWTH impersonates SWTH (real 0xC0ECB8499D8dA2771aBCbF4091DB7f65158f1468)
56 0x26193C7fa4354AE49eC53eA2cEBC513dc39A10aa  # MEDIUM SEA impersonates SEA (real 0xFB52FC1f90Dd2B070B9Cf7ad68ac3d68905643fa)
56 0x39Db1A30122031751e803Fabf329C44efBBfBf4B  # MEDIUM frxETH impersonates FRXETH (real 0x64048A7eEcF3a2F1BA9e144aAc3D7dB6e58F555e)
56 0x3Ec3849C33291a9eF4c5dB86De593EB4A37fDe45  # MEDIUM sfrxETH impersonates SFRXETH (real 0x3Cd55356433C89E50DC51aB07EE0fa0A95623D53)
56 0x431e0cD023a32532BF3969CddFc002c00E98429d  # MEDIUM XCAD impersonates XCAD (real 0xa026Ad2ceDa16Ca5FC28fd3C72f99e2C332c8a26)
56 0x43eDD7f3831b08FE70B7555ddD373C8bF65a9050  # MEDIUM frxETH impersonates FRXETH (real 0x64048A7eEcF3a2F1BA9e144aAc3D7dB6e58F555e)
56 0x443cAb9583B83eAA7A712c9D64525E57E2a7eB3f  # MEDIUM XTM impersonates XTM (real 0xCd1fAFf6e578Fa5cAC469d2418C95671bA1a62Fe)
56 0x48DC0190dF5ece990c649A7A07bA19D3650a9572  # MEDIUM BOT impersonates BOT (real 0x59537849f2a119ec698c7Aa6C6DaAdc40C398A25)
56 0x4e1b16Ef22935A575a6811D4616f98C4077E4408  # MEDIUM KEL impersonates KEL (real 0x76E8e912097F0E6b81cab73147161bb616dF1D7d)
56 0x529A4116F160c833c61311569D6B33dFF41fD657  # MEDIUM BNBx impersonates BNBX (real 0x1bdd3Cf7F79cfB8EdbB955f20ad99211551BA275)
56 0x620a8b7Bd26b21d0d053ee9a05A593f35Bf37d8e  # MEDIUM TURBO impersonates TURBO (real 0x64920E7f4f270f302e8b728f69B5a9Fc24Fda2D3)
56 0x66D79B8f60ec93Bfce0b56F5Ac14A2714E509a99  # MEDIUM MAPO impersonates MAPO (real 0x7046933234A82AF77F14625e8d0fA9Bcc5044a7E)
56 0x67AA700Ab0110Cc52bf7F308fe25068E87a0f581  # MEDIUM PUNDIAI impersonates PUNDIAI (real 0x7a986bA67227acfab86385FF33436a80E2BB4CC5)
56 0x6ad9E9c098a45B2B41b519119C31c3DcB02ACcB2  # MEDIUM PZP impersonates PZP (real 0xdCE40c14D5956F8b8bA912402bA73B4D4d599612)
56 0x744786AB00ED5A0B77cA754EB6f3eC0607c7Fa79  # MEDIUM RBx impersonates RBX (real 0xaCE3574B8b054E074473a9Bd002e5dC6dd3dfF1B)
56 0x78e1936f065Fd4082387622878C7d11c9f05ECF4  # MEDIUM JNTR/b impersonates JNTR/B (real 0x3c037C4c2296f280bB318D725D0b454B76c199b9)
56 0x7ad7242A99F21aa543F9650A56D141C57e4F6081  # MEDIUM JADE impersonates JADE (real 0x330F4fe5ef44B4d0742fE8BED8ca5E29359870DF)
56 0x9C08951397Bc02Cd66f69eaDbb8D491F8bB08c5e  # MEDIUM PLQ impersonates PLQ (real 0x13Ef69f64dE07d14517b667728db8b9f23856A38)
56 0x9f2c4FD0a0BFF91723089775C73394E72c0fC116  # MEDIUM NXPC impersonates NXPC (real 0xf2b51CC1850fEd939658317a22d73d3482767591)
56 0xa3870fbBeb730BA99e4107051612af3465CA9F5e  # MEDIUM STABLE impersonates STABLE (real 0x011EBe7d75E2C9D1E0bD0be0bEf5C36f0A90075F)
56 0xab287e6D370C61f105630e656B5468ACB4D00423  # MEDIUM BSR impersonates BSR (real 0x5cE12F6d9F2FcAf0b11494a1C39E09eeB16Ca7e8)
56 0xac531Eb26Ca1d21b85126De8FB87E80E09002DcF  # MEDIUM SAND impersonates SAND (real 0x67b725d7e342d7B611fa85e859Df9697D9378B2e)
56 0xb8a1eD561C914F22BD69b0bb4558ad5A89FeAAE1  # MEDIUM ART impersonates ART (real 0x4DEC3139f4A6c638E26452d32181fe87A7530805)
56 0xB9d35811424600fa9E8cD62A0471fBd025131cb8  # MEDIUM YES impersonates YES (real 0x10da22D5ba1A9f8dA586172784aA03f959Dcb2fB)
56 0xc04a23149efdF9A63697f3Eb60705147e9f07FfD  # MEDIUM GENI impersonates GENI (real 0x444444444444C1a66F394025Ac839A535246FCc8)
56 0xC19669A405067927865B40Ea045a2baabbbe57f5  # MEDIUM STAR impersonates STAR (real 0x8fce7206E3043DD360F115AFa956EE31b90B787C)
56 0xc3C1B25ff8C3f828F36A030960D54082ed984444  # MEDIUM LONG impersonates LONG (real 0x9Eca8dedb4882BD694aea786C0Cbe770e70D52e3)
56 0xd17479997F34dd9156Deef8F95A52D81D265be9c  # HIGH USDD impersonates USDD (real 0x45E51bc23D592EB2DBA86da3985299f7895d66Ba)
56 0xD3FDCb837DAfdb7C9C3eBD48FE22a53F6Dd3d7D7  # MEDIUM QI impersonates QI (real 0x8729438EB15e2C8B576fCc6AeCdA6A148776C0F5)
56 0xDbCcd9131405DD1fE7320090Af337952B9845DFA  # MEDIUM BOT impersonates BOT (real 0x59537849f2a119ec698c7Aa6C6DaAdc40C398A25)
130 0x9eE1963f05553eF838604Dd39403be21ceF26AA4  # HIGH USDP impersonates USDP (real 0xF7E6430137eF8087E0D472343f358e986De0FEFF)
137 0x02567e4b14b25549331fCEe2B56c647A8bAB16FD  # MEDIUM ZCHF impersonates ZCHF (real 0xD4dD9e2F021BB459D5A5f6c24C12fE09c5D45553)
137 0x160d64f91AD7c4d9aC4Ba2C44A0E77373cA69ebe  # MEDIUM BONDLY impersonates BONDLY (real 0x64ca1571d1476b7a21C5aaf9f1a750A193A103C0)
137 0x167ef3603c0b1d52BE9a96E3Af01aa33097a6CE9  # MEDIUM DUST impersonates DUST (real 0x4987A49C253c38B3259092E9AAC10ec0C7EF7542)
137 0x17c0a6D1911B625A9156814a7e1df26923aF4051  # MEDIUM DRC impersonates DRC (real 0xFeD16c746CB5BFeD009730f9E3e6A673006105c7)
137 0x1a763170B96F23f15576D0fa0b2619d1254c437d  # MEDIUM AX impersonates AX (real 0x5617604BA0a30E0ff1d2163aB94E50d8b6D0B0Df)
137 0x221afaC78D2725D090499b973bB42FC93CCA2ef5  # MEDIUM AXN impersonates AXN (real 0x839F1a22A59eAAf26c85958712aB32F80FEA23d9)
